path	line	enum	variant	role	declaration_path	declaration_line	resolution
tests/diff/cases/semantics/oop/enum_namespace_ctor_with_nullable.xr	31	E	Pair	constructor	tests/diff/cases/semantics/oop/enum_namespace_ctor_with_nullable.xr	13	same-module
tests/diff/cases/semantics/oop/enum_namespace_ctor_with_nullable.xr	35	E	Num	constructor	tests/diff/cases/semantics/oop/enum_namespace_ctor_with_nullable.xr	12	same-module
tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	29	E	A	constructor	tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	16	same-module
tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	40	E	A	constructor	tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	16	same-module
tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	56	E	A	constructor	tests/diff/cases/semantics/oop/enum_nullable_materialize.xr	16	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	56	Shape	Boxed	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	44	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	57	Shape	Point	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	45	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	86	Expr	Mul	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	74	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	87	Expr	Add	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	73	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	87	Expr	Num	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	72	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	87	Expr	Num	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	72	same-module
tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	88	Expr	Num	constructor	tests/diff/cases/semantics/oop/generic_instance_in_declared_member_types.xr	72	same-module
tests/diff/cases/semantics/stdlib/csv_pure_module_direct.xr	45	CsvDelimiter	Exact	constructor	stdlib/csv/csv.xr	9	import->module-export
tests/diff/cases/semantics/stdlib/http_error_nested_enum_payload_direct.xr	4	HttpError	UnsupportedVersion	constructor	stdlib/http/http.xr	1249	import->module-export
tests/regression/08_error_handling/0830_throw_catch_value_return.xr	78	AppErr	NotFound	constructor	tests/regression/08_error_handling/0830_throw_catch_value_return.xr	4	same-module
tests/regression/08_error_handling/modules/error_source.xr	18	ValidationErr	TooLong	constructor	tests/regression/08_error_handling/modules/error_source.xr	4	same-module
tests/regression/09_advanced/0901_adt_enum.xr	44	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	45	Shape	Square	constructor	tests/regression/09_advanced/0901_adt_enum.xr	13	same-module
tests/regression/09_advanced/0901_adt_enum.xr	50	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	51	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	52	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	58	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	60	Shape	Square	constructor	tests/regression/09_advanced/0901_adt_enum.xr	13	same-module
tests/regression/09_advanced/0901_adt_enum.xr	73	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	81	Shape	Circle	constructor	tests/regression/09_advanced/0901_adt_enum.xr	12	same-module
tests/regression/09_advanced/0901_adt_enum.xr	81	Shape	Square	constructor	tests/regression/09_advanced/0901_adt_enum.xr	13	same-module
tests/regression/09_advanced/0901_adt_enum.xr	95	Tree	Leaf	constructor	tests/regression/09_advanced/0901_adt_enum.xr	19	same-module
tests/regression/09_advanced/0950_exception.xr	30	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	31	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	39	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	46	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	53	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	68	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	71	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	99	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	102	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	129	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	132	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	136	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	165	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	166	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	182	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	185	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0950_exception.xr	215	AppErr	Msg	constructor	tests/regression/09_advanced/0950_exception.xr	26	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	12	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	21	TestErr	Wrapped	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	7	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	33	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	34	TestErr	Wrapped	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	7	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	49	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	58	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	70	TestErr	Wrapped	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	7	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	87	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0952_exception_constructor.xr	95	TestErr	Msg	constructor	tests/regression/09_advanced/0952_exception_constructor.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	14	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	26	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	41	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	56	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	70	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	85	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	103	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	106	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	123	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	128	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	141	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0953_typed_multi_catch.xr	153	CatchErr	Msg	constructor	tests/regression/09_advanced/0953_typed_multi_catch.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	14	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	21	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	27	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	102	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	135	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0958_try_optional.xr	137	OptErr	Msg	constructor	tests/regression/09_advanced/0958_try_optional.xr	6	same-module
tests/regression/09_advanced/0959_try_force.xr	12	ForceErr	Msg	constructor	tests/regression/09_advanced/0959_try_force.xr	7	same-module
tests/regression/09_advanced/0959_try_force.xr	19	ForceErr	Msg	constructor	tests/regression/09_advanced/0959_try_force.xr	7	same-module
tests/regression/10_stdlib/1305_csv_basic.xr	32	CsvHeader	Explicit	constructor	stdlib/csv/csv.xr	16	import->module-export
tests/regression/10_stdlib/1305_csv_basic.xr	69	CsvDelimiter	Exact	constructor	stdlib/csv/csv.xr	9	import->module-export
tests/regression/10_stdlib/modules/generic_result_lib.xr	18	Result	Ok	constructor	tests/regression/10_stdlib/modules/generic_result_lib.xr	6	same-module
tests/regression/11_coroutine/1130_linked_scope.xr	12	WorkerErr	Failed	constructor	tests/regression/11_coroutine/1130_linked_scope.xr	9	same-module
tests/regression/11_coroutine/1132_task_monitor.xr	9	MonitorErr	Msg	constructor	tests/regression/11_coroutine/1132_task_monitor.xr	3	same-module
tests/regression/11_coroutine/1134_linked_go_propagation.xr	6	LinkErr	Msg	constructor	tests/regression/11_coroutine/1134_linked_go_propagation.xr	3	same-module
tests/regression/11_coroutine/1135_scope_child_errors.xr	15	SvErr	Msg	constructor	tests/regression/11_coroutine/1135_scope_child_errors.xr	6	same-module
tests/regression/11_coroutine/1136_task_link.xr	8	LinkErr	Msg	constructor	tests/regression/11_coroutine/1136_task_link.xr	5	same-module
tests/regression/11_coroutine/1137_await_any_success.xr	12	CoroErr	Msg	constructor	tests/regression/11_coroutine/1137_await_any_success.xr	6	same-module
tests/regression/11_coroutine/1143_syscall_handoff.xr	65	HandoffErr	Failed	constructor	tests/regression/11_coroutine/1143_syscall_handoff.xr	11	same-module
tests/regression/11_coroutine/1145_coro_error_patterns.xr	53	CoroErr	Msg	constructor	tests/regression/11_coroutine/1145_coro_error_patterns.xr	29	same-module
tests/regression/11_coroutine/1145_coro_error_patterns.xr	72	CoroErr	Msg	constructor	tests/regression/11_coroutine/1145_coro_error_patterns.xr	29	same-module
tests/regression/11_coroutine/1145_coro_error_patterns.xr	88	CoroErr	Msg	constructor	tests/regression/11_coroutine/1145_coro_error_patterns.xr	29	same-module
tests/regression/11_coroutine/1145_coro_error_patterns.xr	112	CoroErr	Msg	constructor	tests/regression/11_coroutine/1145_coro_error_patterns.xr	29	same-module
tests/regression/11_coroutine/1148_scope_race_stress.xr	18	RaceErr	Msg	constructor	tests/regression/11_coroutine/1148_scope_race_stress.xr	7	same-module
tests/regression/11_coroutine/1148_scope_race_stress.xr	28	RaceErr	Msg	constructor	tests/regression/11_coroutine/1148_scope_race_stress.xr	7	same-module
tests/regression/dap/fixtures/exception.xr	6	DapErr	Test	constructor	tests/regression/dap/fixtures/exception.xr	3	same-module
tests/unit/fixtures/assertion/deep_equality_vm.xr	23	Choice	Value	constructor	tests/unit/fixtures/assertion/deep_equality_vm.xr	2	same-module
tests/unit/fixtures/assertion/deep_equality_vm.xr	23	Choice	Value	constructor	tests/unit/fixtures/assertion/deep_equality_vm.xr	2	same-module
tests/unit/fixtures/assertion/deep_equality_vm.xr	24	Choice	Value	constructor	tests/unit/fixtures/assertion/deep_equality_vm.xr	2	same-module
tests/unit/fixtures/assertion/deep_equality_vm.xr	24	Choice	Value	constructor	tests/unit/fixtures/assertion/deep_equality_vm.xr	2	same-module
tests/unit/fixtures/assertion/deep_equality_vm.xr	25	Choice	Value	constructor	tests/unit/fixtures/assertion/deep_equality_vm.xr	2	same-module
tests/vm/sys_process_lifecycle_control_flow_ok.xr	14	ProcessLintErr	Msg	constructor	tests/vm/sys_process_lifecycle_control_flow_ok.xr	4	same-module
tests/vm/sys_thread_try_catch_both_close.xr	13	ThreadLintErr	Msg	constructor	tests/vm/sys_thread_try_catch_both_close.xr	4	same-module
tests/work_stealing/01_basic_stealing.xr	57	WsErr	Failed	constructor	tests/work_stealing/01_basic_stealing.xr	10	same-module
tests/work_stealing/01_basic_stealing.xr	62	WsErr	Failed	constructor	tests/work_stealing/01_basic_stealing.xr	10	same-module
tests/work_stealing/02_fairness_test.xr	91	WsErr	Failed	constructor	tests/work_stealing/02_fairness_test.xr	10	same-module
tests/work_stealing/03_burst_workload.xr	58	WsErr	Failed	constructor	tests/work_stealing/03_burst_workload.xr	10	same-module
tests/work_stealing/04_mixed_workload.xr	78	WsErr	Failed	constructor	tests/work_stealing/04_mixed_workload.xr	10	same-module
tests/work_stealing/06_chain_spawn.xr	73	WsErr	Failed	constructor	tests/work_stealing/06_chain_spawn.xr	10	same-module
