tree	path	start_codepoint	end_codepoint	line	receiver	variant	role	disposition	declaration_path	declaration_line	enum	resolution	review	evidence	source_sha256
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/collections/enum_payload_equality.xr	581	588	19	K	Id	constructor	ACCEPT	tests/diff/cases/semantics/collections/enum_payload_equality.xr	5	K	same-module	reviewed	payload declaration tests/diff/cases/semantics/collections/enum_payload_equality.xr:5	47135b2c19afbfb4e672e07b4a2865471d4bf3f68fc64a4598db9734de3267e5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/collections/enum_payload_equality.xr	626	633	22	K	Id	constructor	ACCEPT	tests/diff/cases/semantics/collections/enum_payload_equality.xr	5	K	same-module	reviewed	payload declaration tests/diff/cases/semantics/collections/enum_payload_equality.xr:5	c73dcfb0c5f28fd199a82f2fb5c3c376dade43c25bc513cd5deaeee926baf865
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/collections/enum_payload_equality.xr	645	652	23	K	Id	constructor	ACCEPT	tests/diff/cases/semantics/collections/enum_payload_equality.xr	5	K	same-module	reviewed	payload declaration tests/diff/cases/semantics/collections/enum_payload_equality.xr:5	47135b2c19afbfb4e672e07b4a2865471d4bf3f68fc64a4598db9734de3267e5
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/collections/enum_payload_equality.xr	664	671	24	K	Id	constructor	ACCEPT	tests/diff/cases/semantics/collections/enum_payload_equality.xr	5	K	same-module	reviewed	payload declaration tests/diff/cases/semantics/collections/enum_payload_equality.xr:5	c73dcfb0c5f28fd199a82f2fb5c3c376dade43c25bc513cd5deaeee926baf865
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/await_non_rethrowing_forms_observe.xr	694	715	21	TaskResult	Success	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	4	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:4	4ac84991b6cf36c7c81cd63374510d830d44c9c35a71808335fe33876de5f579
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/await_non_rethrowing_forms_observe.xr	748	768	22	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	593d8beaaf154feab828339bb87134ac4979cf8fd9a1f30e30a92b7a269c85e7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/await_non_rethrowing_forms_observe.xr	988	1009	31	TaskResult	Success	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	4	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:4	4ac84991b6cf36c7c81cd63374510d830d44c9c35a71808335fe33876de5f579
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/await_non_rethrowing_forms_observe.xr	1042	1062	32	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	593d8beaaf154feab828339bb87134ac4979cf8fd9a1f30e30a92b7a269c85e7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/channel_nonblocking_prelude_enums.xr	393	406	13	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/channel_nonblocking_prelude_enums.xr	505	518	20	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	ea84b14783bc1ac962f54996bf3f7346313a485ab793934d78768375060b5234
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/coroutine_throws_unit_variant.xr	279	289	11	E2	Code	constructor	ACCEPT	tests/diff/cases/semantics/coro/coroutine_throws_unit_variant.xr	14	E2	same-module	reviewed	payload declaration tests/diff/cases/semantics/coro/coroutine_throws_unit_variant.xr:14	562392162df2d535070340491ce9595c9e43895e134f1b71a9c88b78ba2be711
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/coroutine_throws_unit_variant.xr	364	384	18	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	593d8beaaf154feab828339bb87134ac4979cf8fd9a1f30e30a92b7a269c85e7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/coroutine_throws_unit_variant.xr	501	521	24	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	593d8beaaf154feab828339bb87134ac4979cf8fd9a1f30e30a92b7a269c85e7
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/defer_runs_on_cancel.xr	482	495	17	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/deterministic_timer_schedule_order.xr	345	358	10	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/inline_match_try_recv_heap.xr	469	482	12	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/inline_match_try_recv_heap.xr	544	557	16	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/lazy_string_boundary.xr	382	395	12	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/poll_try_recv_safepoint.xr	315	328	8	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/poll_try_recv_safepoint.xr	737	750	32	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/poll_try_send_safepoint.xr	745	758	33	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/poll_try_send_safepoint.xr	827	840	37	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/scope_child_failure_isolation.xr	161	190	10	DiffScopeErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/coro/scope_child_failure_isolation.xr	1	DiffScopeErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/coro/scope_child_failure_isolation.xr:1	95e74a0c1461728d61a8124cef0a262c9e2ded21c860f15303dc33e2f5220b84
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/scope_child_failure_isolation.xr	352	365	18	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/select_send_transfer.xr	849	862	29	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/select_send_transfer.xr	918	931	30	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/select_send_transfer.xr	988	1001	31	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/suspended_frame_release.xr	1950	1963	54	Recv	Value	pattern-direct	ACCEPT	stdlib/types/channel.xr	4	Recv	builtin-symbol	reviewed	payload declaration stdlib/types/channel.xr:4	78804a8dd69390e491f49c05a5b08e146f6fda37898bced2f45d6719896a1289
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/task_result_failed_error_value.xr	75	106	4	TaskResultErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/coro/task_result_failed_error_value.xr	1	TaskResultErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/coro/task_result_failed_error_value.xr:1	84797a632a8a3dfc997ba0d69c79b9f32a535620165842e85135e8384c0ba17d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/task_result_failed_error_value.xr	208	230	12	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	b621d59869ccac834926e59b701ec95a8dc843265a3c06bd695e697b9eac0fb0
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/task_result_failed_error_value.xr	299	325	15	TaskResultErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/coro/task_result_failed_error_value.xr	1	TaskResultErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/coro/task_result_failed_error_value.xr:1	2d010bcd291dace8cb788771a1ef260ebf4a75874d39ec1f0ce0173bd028f522
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/task_transfer_already_taken.xr	154	180	9	TaskResult	Success	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	4	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:4	a1155d97c5b18a063f7f5430f3531fd654b54e700c671204c8b5c1808b244693
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/coro/task_transfer_already_taken.xr	314	334	15	TaskResult	Failed	pattern-direct	ACCEPT	stdlib/types/coroutine.xr	5	TaskResult	builtin-symbol	reviewed	payload declaration stdlib/types/coroutine.xr:5	cc2bbdfc43962594a57c097ed8ac0a32344c02ab7b2c9de6245f7c292367e354
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr	234	256	15	ParseError	Invalid	constructor	ACCEPT	tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr	3	ParseError	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr:3	912e58e2311751ac4ed41cb3b60a43384869088959ecf82c28b5608c6e3ce624
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr	602	626	35	ParseError	Invalid	pattern-catch	ACCEPT	tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr	3	ParseError	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/array_class_throw_cleanup_lifetime.xr:3	df591580677b9a336b2c17b75a2c886012acc3441a7484d070389b24906d5dcb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/nested_defer.xr	304	322	11	AppErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/exception/nested_defer.xr	5	AppErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/nested_defer.xr:5	a3ba767b1d7d5904f65d978f5af7cc2d15fdfb7b56c7f8561a4ee300074c9fd3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/nested_defer.xr	486	499	21	AppErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/exception/nested_defer.xr	5	AppErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/nested_defer.xr:5	ea9dfc0adba8754531dbbe29ae6217a43dbac772c29878f2ce04e4380601452d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/pattern_catch.xr	261	282	16	PayloadErr	Payload	constructor	ACCEPT	tests/diff/cases/semantics/exception/pattern_catch.xr	5	PayloadErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/pattern_catch.xr:5	3c415f2c93223968028547a400cc6f940e2ef783ab3fc3171044e0e0a2f8d1d0
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/pattern_catch.xr	438	462	26	PayloadErr	Payload	pattern-catch	ACCEPT	tests/diff/cases/semantics/exception/pattern_catch.xr	5	PayloadErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/pattern_catch.xr:5	328b2d266f3b8fd5655e54f439c0e47d4a2c453da281be4f99255e6211df4d69
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/try_catch.xr	91	109	7	AppErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/exception/try_catch.xr	3	AppErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/try_catch.xr:3	a3ba767b1d7d5904f65d978f5af7cc2d15fdfb7b56c7f8561a4ee300074c9fd3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/try_catch.xr	250	263	17	AppErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/exception/try_catch.xr	3	AppErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/try_catch.xr:3	ea9dfc0adba8754531dbbe29ae6217a43dbac772c29878f2ce04e4380601452d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/exception/uncaught_top_level_error.xr	452	478	10	TopErr	Failed	constructor	ACCEPT	tests/diff/cases/semantics/exception/uncaught_top_level_error.xr	7	TopErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/exception/uncaught_top_level_error.xr:7	bacf8fb21d0c30d4ba4f52eba0791b66e8aa6e422d1c0f308b48519566350456
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	437	455	13	GenErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	8	GenErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr:8	36bc4a81b2d3c085397c51ca087af7a6c95b5312c14eca19a67ab1cab5e07b73
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	991	1004	38	GenErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	8	GenErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr:8	8e7e713bcfb4f8113b9ba0824b8a16b6e06dff0810d910afe3a36dab873fec1c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	1166	1179	48	GenErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr	8	GenErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/generator/iterator_error_beats_exhaustion.xr:8	8e7e713bcfb4f8113b9ba0824b8a16b6e06dff0810d910afe3a36dab873fec1c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/generator/yield_throw.xr	86	104	7	GenErr	Msg	constructor	ACCEPT	tests/diff/cases/semantics/generator/yield_throw.xr	2	GenErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/generator/yield_throw.xr:2	36bc4a81b2d3c085397c51ca087af7a6c95b5312c14eca19a67ab1cab5e07b73
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/generator/yield_throw.xr	296	309	19	GenErr	Msg	pattern-direct	ACCEPT	tests/diff/cases/semantics/generator/yield_throw.xr	2	GenErr	same-module	reviewed	payload declaration tests/diff/cases/semantics/generator/yield_throw.xr:2	8e7e713bcfb4f8113b9ba0824b8a16b6e06dff0810d910afe3a36dab873fec1c
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	990	1025	36	Node	Element	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	30	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:30	8a8769acd1415ea64a745f66a97beee214e43e746886c8dcdb699d50d2660468
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1049	1061	37	Node	Text	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	31	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:31	4f8aa1eb9ce417c6c0b31261cd26a3668729d3a9b959f3106a4ef422ebe730d1
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1082	1101	38	Node	Document	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	29	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:29	317d67109dfba9ffa98ae418932d096780a34fdfbd61987fb3e1caba05073421
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1195	1214	44	Node	Document	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	29	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:29	317d67109dfba9ffa98ae418932d096780a34fdfbd61987fb3e1caba05073421
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1237	1268	45	Node	Element	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	30	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:30	e253daf9e8ac15b18194d1fb507d0894cb10b3d7196bd23ad6305709e5f6d7f3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1291	1303	46	Node	Text	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	31	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:31	4f8aa1eb9ce417c6c0b31261cd26a3668729d3a9b959f3106a4ef422ebe730d1
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1394	1425	52	Node	Element	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	30	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:30	e253daf9e8ac15b18194d1fb507d0894cb10b3d7196bd23ad6305709e5f6d7f3
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1637	1655	59	Node	Text	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	31	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:31	b9ac86185ddca180711c4871000e4ebb3af54c2905f7bdd22ff46b6b7e1177eb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1668	1712	60	Node	Element	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	30	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:30	b3a079f8ab3947aff08f55d0b1d2736a24ed5e8ea51067c5c9149181834003cb
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1756	1805	62	Node	Element	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	30	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:30	0a82113798dbd396a76c94bc99946a754d9fffe56f0bdcce734147366771498f
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	1816	1837	63	Node	Document	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr	29	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_class_payload_aggregate.xr:29	8471ad03de22b43566cb5c64704591bf326b83e03f7e9b7fb204d7246cfa0478
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1133	1145	31	Node	Leaf	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	e8ca59b8d5a0b48fba83f1740f5b07ae13bbcd0487ad730c2cd9f1d87628aeac
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1160	1174	32	Node	Branch	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	15	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:15	5989b88eda031a8a3fa26fa616d8cfd2f04cb637b8e58d879e78a632faa9c83d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1207	1219	36	Node	Leaf	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	7ab32213b1627300a72e065b72f6e22609e76c2aa5c6972031b04a91378f0874
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1233	1245	37	Node	Leaf	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	ae620d9ed75ee106a62943f7f0d71f5f0d4e27afcd1a8aa60304f77a4fcb6a06
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1259	1300	38	Node	Branch	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	15	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:15	c059092fe96582832a072bca8a2de5c847a0e73c51bfe6442a3b353696ea0e41
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1272	1284	38	Node	Leaf	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	698f1a7738c1d9c7d4e3b9f92e670d088ef5b58ffc70418cb6866f8de8e7529e
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1286	1298	38	Node	Leaf	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	9860ce86ed10d178d9085ddebef97a02305151220d7de553482c7f88a66cb439
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1528	1542	47	Node	Branch	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	15	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:15	5989b88eda031a8a3fa26fa616d8cfd2f04cb637b8e58d879e78a632faa9c83d
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1549	1561	47	Node	Leaf	pattern-direct	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	e8ca59b8d5a0b48fba83f1740f5b07ae13bbcd0487ad730c2cd9f1d87628aeac
0f5b4f634bfefb7ad3e8e1494ce2995ae52df976	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	1735	1748	53	Node	Leaf	constructor	ACCEPT	tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr	14	Node	same-module	reviewed	payload declaration tests/diff/cases/semantics/oop/enum_dynamic_read_aggregate.xr:14	92a6e5b4b349fca42edaa88cf15e71e36eb590135e373825701be7bf646fabcc
